city,latitude,longitude,post_code,timezone,minimum_delivery_time,minimum_order_amount,minimum_pickup_time,name,rating,review_number,review_with_comment_number,vertical,vertical_parent,delivery_provider,is_active,is_new,is_promoted,dine_in,main_cuisine
Karachi,24.83814791,67.03632835,72400,Asia/Karachi,0,0,18,Majjo's Kitchen,4.3,416,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Pakistani
Karachi,24.86702688,67.07534441,75100,Asia/Karachi,17025,0,15,Quetta T-10 Special Chai Paratha - PECHS,3.9,108,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Karachi,24.92632872,67.13510626,74600,Asia/Karachi,17040,0,15,Faizan Food,4.2,399,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Karachi,24.8618921,67.0700045,75400,Asia/Karachi,17020,0,5,Indian Kitchen - Pulao Kabab & Grill Fish,4.1,2017,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pulao
Karachi,24.8085175,67.0682846,75500,Asia/Karachi,17020,0,15,Mr Burger- Rahat Commercial,3.9,75,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Karachi,24.9553395,67.1360135,75300,Asia/Karachi,0,0,15,Al Khidmat Pharmacy - Abdul Salam Medical Center,0.0,0,0,health_and_wellness,Shop,platform_delivery,True,False,False,False,
Karachi,24.9684048,67.0491726,75850,Asia/Karachi,17020,0,10,Matka Biryani,3.8,1230,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Karachi,24.9211903,67.1346364,75850,Asia/Karachi,0,0,12,Royal Rasoi,4.1,2566,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Karachi,25.0054742,67.1174286,75850,Asia/Karachi,0,0,12,Pizza 360,2.8,242,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Karachi,24.9760543,67.0648678,75050,Asia/Karachi,0,0,15,Pishawari Ice Cream & Juice Bar (Fast Food),3.2,34,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Desserts
Karachi,24.80154064,67.0368651,75500,Asia/Karachi,17010,0,10,Cafe Clifton - Pan Asian Cuisine,3.6,151,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Chinese
Karachi,24.83168345,67.0427691,75600,Asia/Karachi,0,0,15,Ibrahim Fruits & Vegetables,4.0,3,0,fruits_and_vegetables,Shop,platform_delivery,True,False,False,False,
Karachi,24.94786704,67.05304945,74600,Asia/Karachi,0,0,15,Presto Foods,4.4,447,0,restaurants,Restaurant,dine_in,True,False,False,True,Pakistani
Karachi,24.8848553,67.14612795,75290,Asia/Karachi,17035,0,10,Chandni Chatkhara & Fast Food,4.2,3567,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Savouries
Karachi,24.9354201,67.1049383,75300,Asia/Karachi,0,0,12,Bricklane Pizza,3.9,166,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Karachi,24.81811046,67.07940279,75300,Asia/Karachi,17020,0,5,Central Mart and Medicos,4.4,39,0,health_and_wellness,Shop,platform_delivery,True,False,False,False,
Karachi,24.81451797,67.05028534,75500,Asia/Karachi,50,0,10,Ming Court Chinese Restaurant,4.1,530,0,restaurants,Restaurant,platform_delivery,True,False,False,False,
Karachi,24.8599375,67.0506875,75500,Asia/Karachi,17020,0,15,Mad Cheese - PECHS,4.1,3989,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Karachi,24.9323,67.0697375,75300,Asia/Karachi,17020,0,5,Neha Mart,5.0,2,0,mini_market,Shop,platform_delivery,True,False,False,False,
Karachi,24.9318646,67.08723065,75300,Asia/Karachi,17030,0,10,MEME - Lucky One Mall,0.0,0,0,fashion,Shop,platform_delivery,True,False,False,False,
Karachi,24.85846,67.030761,74400,Asia/Karachi,17015,0,10,C.K.K Foods,4.3,2814,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Karachi,24.95497035,67.0591036,75850,Asia/Karachi,0,0,15,NEW QUETTA AGHA HOTEL,3.7,59,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Karachi,24.85805569,67.0835877,75460,Asia/Karachi,0,0,15,Sheen Shawarma,3.7,114,0,restaurants,Restaurant,platform_delivery,True,False,False,False,
Karachi,24.8986037,67.0353707,74600,Asia/Karachi,0,0,15,Peshawari Paratha Roll,4.4,234,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Karachi,24.81173,67.0175912,75500,Asia/Karachi,17010,0,10,The Street Pizza - Clifton,3.4,5,0,restaurants,Restaurant,dine_in,True,False,False,True,Pizza
Karachi,24.9268448,67.06494605,75950,Asia/Karachi,17020,0,5,Masha Allah Kachori,4.1,199,0,restaurants,Restaurant,platform_delivery,True,False,False,False,
Karachi,24.93758397,67.04107723,74700,Asia/Karachi,17015,0,10,Nasa Pharmacy,4.4,71,0,health_and_wellness,Shop,platform_delivery,True,False,False,False,
Karachi,24.99077983,67.06587737,75850,Asia/Karachi,0,0,15,AL MAKKAH FAST FOOD,3.4,1297,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Karachi,24.9049979,67.0273535,74700,Asia/Karachi,0,0,15,FuudRockers,4.1,13,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Karachi,24.8825655,67.0676222,74600,Asia/Karachi,0,0,15,Khalid Ice Cream,4.4,860,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Desserts
Karachi,24.8529749,66.9956596,74400,Asia/Karachi,0,0,15,WAFFTELLA,3.5,6,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Desserts
Karachi,24.813973,67.0506063,75500,Asia/Karachi,17020,0,15,Hen House - Phase V KHI,3.9,22,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Karachi,25.02954993,67.30960445,75340,Asia/Karachi,17085,0,10,Vape Streets Bahria Town,0.0,0,0,electronics,Shop,platform_delivery,True,False,False,False,
Karachi,24.910326,67.115812,75290,Asia/Karachi,17035,0,15,PIZZERIA -  Gulistan e Johar,4.3,1721,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Karachi,24.7944935,67.0632291,75300,Asia/Karachi,0,0,15,Sunshine Fruits,0.0,0,0,fruits_and_vegetables,Shop,platform_delivery,True,False,False,False,
Karachi,24.866795,67.026632,75080,Asia/Karachi,60,0,25,Subway - M.A Jinnah,3.4,4733,0,restaurants,Restaurant,vendor_delivery,True,False,False,False,Sandwiches
Karachi,24.993465,67.3052315,75340,Asia/Karachi,0,0,15,Shaheen food and pakwan center,2.3,6,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Karachi,24.8004511,67.0674003,75500,Asia/Karachi,17020,0,10,Aussie Burger Company- DHA,4.2,570,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Burgers
Karachi,24.87546635,67.084877,75400,Asia/Karachi,17025,0,10,Drop Coffee - Tipu Sultan,4.0,83,0,restaurants,Restaurant,dine_in,True,False,False,True,Healthy Food
Karachi,24.9026364,67.0255411,75770,Asia/Karachi,0,0,15,GT Fresh & Healthy Restaurant,2.1,34,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Chinese
Karachi,24.92974133,67.12577317,0477,Asia/Karachi,17040,0,10,Meat Mee Outside - Jauhar,0.0,0,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Burgers
Karachi,24.87416655,67.0325762,74700,Asia/Karachi,0,0,15,Amigos Pizza & Fast Food,3.8,93,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Karachi,24.81360238,67.04897717,75500,Asia/Karachi,0,0,15,Tranzax Vapors - DHA,0.0,0,0,electronics,Shop,platform_delivery,True,False,False,False,
Karachi,24.8592128,67.0153259,00000,Asia/Karachi,17010,0,10,Pastalicious,3.2,49,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Italian
Karachi,24.89407077,67.19039842,75050,Asia/Karachi,0,0,15,Pakistan Pakwan & Sheermal House,3.0,21,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Karachi,24.976153,67.064914,75850,Asia/Karachi,0,0,12,Shahjee Burger,4.1,1488,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Burgers
Karachi,24.92231865,67.07651415,75950,Asia/Karachi,17035,0,20,AAA Foods,3.8,423,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Italian
Karachi,24.88402255,67.04988325,74500,Asia/Karachi,17020,0,10,Wafflon,3.8,58,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Desserts
Karachi,24.90856485,67.131203,75290,Asia/Karachi,17035,0,10,Apna Nimko Halwa Puri,4.0,100,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Karachi,24.91323038,67.12393844,75000,Asia/Karachi,17030,0,5,Super Care Dairy,0.0,0,0,groceries,Shop,platform_delivery,True,False,False,False,
Karachi,24.927941,67.0746867,75500,Asia/Karachi,0,0,15,Hot N Roll,4.2,186,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Karachi,24.90417671,67.07682037,45000,Asia/Karachi,17030,0,15,Cafe Bistrovia,4.2,2519,0,restaurants,Restaurant,dine_in,True,False,False,True,Fast Food
Karachi,24.8666038,67.0318041,74400,Asia/Karachi,17010,0,5,Cafe Mashallah,4.0,758,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Karachi,24.9133927,67.141347,75850,Asia/Karachi,0,0,15,Labbaik Broast- Gulistan e Johar,2.4,5,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Karachi,24.9385809,67.0444759,74600,Asia/Karachi,17020,0,10,Fries & Juice World,3.3,7,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Desserts
Karachi,24.7988849,67.04594,75500,Asia/Karachi,17010,0,10,Al Dua Biryani Phase 5,3.9,17,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Karachi,24.8821689,67.0679722,75000,Asia/Karachi,17025,0,10,Simple Dimple - Bahadurabad,3.3,15,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Chinese
Karachi,24.90875413,67.10921117,75500,Asia/Karachi,17030,0,5,LASANIA BIRYANI AND PAKWAN CENTRE,3.1,98,0,restaurants,Restaurant,platform_delivery,True,False,False,False,
Karachi,24.8852714,67.0800832,75400,Asia/Karachi,17020,0,5,DRINKZO THE SODA SHOP,4.0,35,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Beverages
Karachi,24.8923928,67.0327256,74200,Asia/Karachi,17015,0,10,FETCH & FRY,4.4,82,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Pakistani
Karachi,24.91274794,67.02738327,74600,Asia/Karachi,17010,0,5,Asim Allahwala,3.7,467,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Karachi,25.0190062,67.0624417,766222,Asia/Karachi,0,0,15,Yummiest Food,4.2,137,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Fast Food
Karachi,24.93545063,67.08731688,75400,Asia/Karachi,17030,0,10,Orient - Luckyone Mall,0.0,0,0,fashion,Shop,platform_delivery,True,False,False,False,
Karachi,24.8135897,67.04904145,75500,Asia/Karachi,17015,0,10,Fresh Pick,4.7,285,0,fruits_and_vegetables,Shop,platform_delivery,True,False,False,False,
Karachi,24.960631,67.1334557,768776,Asia/Karachi,0,0,15,Faisy's kitchen by chef faisal,4.7,3,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Italian
Karachi,24.81576334,67.02167393,75600,Asia/Karachi,17005,0,10,Liberty Books - Clifton,0.0,0,0,stationery_and_books,Shop,platform_delivery,True,False,False,False,
Karachi,24.9253797,67.0662074,75950,Asia/Karachi,17020,0,10,Original HOT n Tasty Roll BBQ,4.3,2577,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Karachi,24.96191555,67.0530569,75850,Asia/Karachi,0,0,15,Haider Foods,4.2,268,0,restaurants,Restaurant,dine_in,True,False,False,True,Chinese
Karachi,24.848868,67.084356,75400,Asia/Karachi,0,0,15,Super Street Pizza,3.3,3,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Karachi,24.8803572,67.0399897,75300,Asia/Karachi,0,0,15,Snowhite Dry Cleaners,0.0,0,0,services,Shop,platform_delivery,True,False,False,False,
Karachi,24.878273,67.054215,75400,Asia/Karachi,17020,0,15,Picnic,4.0,22,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Karachi,24.9224903,67.0887982,75300,Asia/Karachi,0,0,15,Quetta Al Mehmood Hotel,5.0,2,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Karachi,24.852156,66.9986013,71000,Asia/Karachi,17005,0,5,Mehboob Food Center - Kharadar,4.2,2085,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Karachi,24.7994808,67.04460733,0477,Asia/Karachi,17010,0,10,COCOCHAN - DHA,4.2,20,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Thai
Karachi,24.9511956,67.0514692,75300,Asia/Karachi,17020,0,5,Quick Chicken Mart,4.0,5,0,butchery,Shop,platform_delivery,True,False,False,False,
Karachi,24.9074068,67.0382023,74600,Asia/Karachi,17015,0,10,Icelicious,0.0,0,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Desserts
Karachi,24.81658069,67.04180977,75600,Asia/Karachi,0,0,15,Companion - Zamzama,0.0,0,0,convenience,Shop,platform_delivery,True,False,False,False,
Karachi,24.93962,67.0592605,75600,Asia/Karachi,0,0,15,The Pizza Chef,3.7,15,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Karachi,24.9372717,67.14416125,75290,Asia/Karachi,17040,0,10,Agha Flora Juice - University Road,4.1,292,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Desserts
Karachi,25.0186679,67.12726358,75290,Asia/Karachi,0,0,15,Hamdan Manpasand Chat,3.5,68,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Karachi,24.80046318,67.0696573,75500,Asia/Karachi,17020,0,10,Pet Mania - Nishat,4.8,5,0,pets,Shop,platform_delivery,True,False,False,False,
Karachi,24.7997099,67.04668515,75500,Asia/Karachi,17015,0,10,Mehran Ice & Spice - Phase 5,4.2,1733,0,restaurants,Restaurant,dine_in,True,False,False,True,Fast Food
Karachi,24.9135759,67.101976,75300,Asia/Karachi,17025,0,5,Al Mustafa Nihari,4.2,865,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Karachi,24.92734,67.128098,75280,Asia/Karachi,17045,0,15,Royal Haleem,3.9,661,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Karachi,24.92715748,67.09483092,75300,Asia/Karachi,0,0,15,Fresh One Gulshan,4.6,119,0,butchery,Shop,platform_delivery,True,False,False,False,
Karachi,24.7987799,67.0479649,75500,Asia/Karachi,0,0,15,Slice Of Life - DHA,4.0,4,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Cakes & Bakery
Karachi,24.94623435,67.2128426,75080,Asia/Karachi,0,0,15,LITTLE VENICE,2.5,6,0,restaurants,Restaurant,dine_in,True,False,False,True,Desserts
Karachi,24.8970905,67.1180448,75290,Asia/Karachi,0,0,15,Momos On The Go,3.8,26,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Karachi,24.922589,67.1181946,74200,Asia/Karachi,0,0,15,FM Trading Ltd - Corporate Pantry,5.0,1,0,convenience,Shop,vendor_delivery,True,False,False,False,
Karachi,24.9314929,67.099711,75300,Asia/Karachi,17035,0,15,Quetta Bhai Jan Hotel,4.2,1400,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Karachi,24.9144321,67.06324,75300,Asia/Karachi,0,0,15,Al Hadi Medical Centre,3.4,5,0,health_and_wellness,Shop,platform_delivery,True,False,False,False,
Karachi,24.90957565,67.1223772,75290,Asia/Karachi,0,0,15,JK Nehari House,3.7,46,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Karachi,24.85097985,66.99648725,74000,Asia/Karachi,17010,0,15,Khousay Delight,3.8,13,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Pakistani
Karachi,24.85686894,67.01674311,74400,Asia/Karachi,0,0,15,The Waffles - Burns Road,3.6,67,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Desserts
Karachi,24.7936307,67.048821,75500,Asia/Karachi,17015,0,10,Tokyo Sushi Station,3.0,22,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Japanese
Karachi,24.92295295,67.0248724,72000,Asia/Karachi,0,0,15,Hafiz Medicos,0.0,0,0,health_and_wellness,Shop,platform_delivery,True,False,False,False,
Karachi,24.9269219,67.0656368,74600,Asia/Karachi,0,0,15,Hype - The Soda Bar,4.5,22,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Healthy Food
Karachi,24.9443753,67.1492822,71000,Asia/Karachi,17045,0,10,Haroon Burger Fast Food,4.2,495,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Karachi,24.88386786,67.0283006,74400,Asia/Karachi,0,0,15,The Hunger's Cafe,3.7,49,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Karachi,24.827015,67.035581,75600,Asia/Karachi,17010,0,5,Churrosity,4.5,797,0,restaurants,Restaurant,dine_in,True,False,False,True,Desserts
Karachi,24.8710183,67.0464667,75400,Asia/Karachi,0,0,12,Buraq Foods,4.1,342,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Karachi,24.9159986,67.05957985,38000,Asia/Karachi,17030,0,20,Pizza Point - Hussainabad,3.9,5748,0,restaurants,Restaurant,dine_in,True,False,False,True,Pizza
Karachi,24.9136214,67.1205831,75290,Asia/Karachi,0,0,15,Eat & Bite,4.3,642,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Karachi,24.90280505,67.12370815,74500,Asia/Karachi,17040,0,10,Food Asia,4.5,52,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Pakistani
Karachi,24.81234462,67.04950576,75500,Asia/Karachi,0,0,15,Ami's Tobacco Shop - Khadda Market,0.0,0,0,tobacco,Shop,platform_delivery,True,False,False,False,
Karachi,24.9093287,67.13156605,75290,Asia/Karachi,0,0,15,King Kabab's & Foods,4.2,624,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Karachi,24.82752269,67.03770611,75600,Asia/Karachi,17015,0,10,Jelly Factory - The Forum Mall,0.0,0,0,groceries,Shop,platform_delivery,True,False,False,False,
Karachi,24.79240405,67.06640275,75600,Asia/Karachi,17020,0,10,Esquires Coffee -  (BMP),4.1,122,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Tea & Coffee
Karachi,24.80773585,67.03754905,75500,Asia/Karachi,17010,0,5,Haleem Centre - DHA,3.9,804,0,restaurants,Restaurant,platform_delivery,True,False,False,False,
Karachi,24.987898,67.0660557,75850,Asia/Karachi,0,0,15,Warsi Foods,3.9,14,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Karachi,24.9160291,67.13105235,74200,Asia/Karachi,17035,0,5,Rado Chicken & Vegetables,0.0,0,0,fruits_and_vegetables,Shop,platform_delivery,True,False,False,False,
Karachi,24.911278,67.07395,74600,Asia/Karachi,17025,0,15,The Afghan Cuisine,4.2,67,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Karachi,24.7886331,67.0749548,75500,Asia/Karachi,0,0,15,Health Mart Pharmacy - Phase 8,1.0,1,0,health_and_wellness,Shop,platform_delivery,True,False,False,False,
Karachi,24.9496189,67.0943755,74600,Asia/Karachi,0,0,15,Mughal Foods,3.4,71,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Karachi,24.945945,67.0554933,74600,Asia/Karachi,0,0,15,Classic Cuisine,3.7,23,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Fast Food
Karachi,24.9185795,67.1436892,74600,Asia/Karachi,17040,0,10,The Paratha House,3.6,53,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Karachi,24.8991092,67.1896118,00000,Asia/Karachi,17050,0,15,Tasty Town Fast Food T²,3.8,22,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Fast Food
Karachi,24.8548342,67.0672112,75460,Asia/Karachi,17025,0,10,Ambala foods,3.8,290,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Karachi,24.9043611,67.189,75050,Asia/Karachi,0,0,15,Pizza Baithak & Fast Food,3.6,179,0,restaurants,Restaurant,platform_delivery,True,False,False,False,
Karachi,24.8077543,67.0374091,75500,Asia/Karachi,17010,0,10,Biryani Centre - 26 Street DHA,3.8,3152,0,restaurants,Restaurant,dine_in,True,False,False,True,Pakistani
Karachi,24.9246475,67.13004055,75290,Asia/Karachi,0,0,15,Cloud Naan - Jauhar,4.3,365,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Tea & Coffee
